foxf1_normalized	bmp4_normalized
0.358811	0.225826
0.442675	0.240733
0.491507	0.231064
0.321656	0.248993
0.364119	0.253425
0.548832	0.244762
0.422505	0.252417
0.487261	0.260677
0.416136	0.294521
0.512739	0.312047
0.271762	0.328969
0.460722	0.336019
0.412951	0.315270
0.337580	0.309226
0.552017	0.309226
0.489384	0.303989
0.403397	0.314867
0.392781	0.263497
0.440552	0.250201
0.398089	0.275181
0.437367	0.271555
0.400212	0.267929
0.427813	0.269339
0.316348	0.267123
0.408705	0.249597
0.361996	0.274980
0.399151	0.273771
0.341826	0.239927
0.429936	0.261080
0.441614	0.260073
0.368365	0.249799
0.372611	0.243755
0.455414	0.278405
0.386412	0.271757
0.447983	0.241539
0.472399	0.259670
0.429936	0.258058
0.440552	0.251007
0.429936	0.271152
0.386412	0.240935
0.358811	0.252015
0.329087	0.244158
0.355626	0.253626
0.333333	0.248791
0.329087	0.238517
0.371550	0.234488
0.354565	0.237510
0.374735	0.227840
0.411890	0.236301
0.497877	0.249799
0.367304	0.246575
0.318471	0.242546
0.256900	0.209911
0.418259	0.242546
0.386412	0.253828
0.443737	0.260677
0.502123	0.247180
0.285563	0.248187
0.383227	0.263699
0.400212	0.267325
0.565817	0.255036
0.438429	0.255036
0.400212	0.242345
0.245223	0.235496
0.368365	0.232474
0.447983	0.247784
0.433121	0.222804
0.383227	0.214343
0.407643	0.214343
0.336518	0.208703
0.373673	0.214545
0.321656	0.229855
0.432059	0.217969
0.464968	0.204472
0.336518	0.228042
0.346072	0.198630
0.366242	0.225624
0.422505	0.227236
0.359873	0.199637
0.341826	0.189565
0.375796	0.183924
0.430998	0.188155
0.351380	0.204674
0.347134	0.218977
0.412951	0.207091
0.270701	0.177881
0.532909	0.192184
0.300425	0.180097
0.466030	0.201249
0.389597	0.181104
0.346072	0.184730
0.414013	0.177075
0.330149	0.197220
0.463907	0.198026
0.309979	0.182111
0.261146	0.175060
0.254777	0.179895
0.288747	0.214948
0.388535	0.233481
0.414013	0.221797
0.372611	0.205479
0.292994	0.206285
0.291932	0.190169
0.438429	0.187147
0.387473	0.175866
0.375796	0.173650
0.313163	0.180701
0.220807	0.166600
0.356688	0.190774
0.181529	0.154110
0.346072	0.168614
0.306794	0.147462
0.205945	0.147462
0.374735	0.159952
0.287686	0.138195
0.352442	0.146454
0.374735	0.164384
0.399151	0.145044
0.291932	0.162168
0.345011	0.176471
0.393843	0.183320
0.461783	0.162168
0.323779	0.158944
0.333333	0.209508
0.371550	0.190975
0.301486	0.206285
0.201699	0.190975
0.286624	0.206285
0.312102	0.179492
0.308917	0.192184
0.376858	0.190774
0.195329	0.149275
0.354565	0.191378
0.399151	0.166801
0.356688	0.160757
0.292994	0.142828
0.207006	0.115431
0.365180	0.113417
0.306794	0.120064
0.368365	0.113014
0.298301	0.102740
0.288747	0.105761
0.406582	0.123288
0.382166	0.105560
0.291932	0.113820
0.325902	0.094077
0.230361	0.112611
0.288747	0.107373
0.311040	0.101732
0.193206	0.091056
0.329087	0.080782
0.277070	0.101934
0.245223	0.085415
0.213376	0.093070
0.238854	0.057010
0.249469	0.065673
0.276008	0.080177
0.193206	0.061644
0.236730	0.060032
0.175159	0.062450
0.302548	0.060032
0.107219	0.038074
0.270701	0.021152
0.140127	0.014706
0.289809	0.024376
0.154989	0.018735
0.236730	0.010878
0.196391	0.011684
0.285563	0.001209
0.315287	0.014907
0.160297	0.010677
0.209130	0.008461
0.110403	0.019339
0.208068	0.002619
0.919321	0.905520
0.855626	0.838638
0.881104	0.745971
0.889597	0.709911
0.733546	0.679694
0.757962	0.701249
0.713376	0.661362
0.789809	0.678485
0.729299	0.653908
0.735669	0.659952
0.408705	0.652901
0.688960	0.634770
0.667728	0.611201
0.661359	0.600725
0.553079	0.540290
0.529724	0.524577
0.631635	0.504835
0.485138	0.482071
0.569002	0.463940
0.658174	0.437550
0.524416	0.383763
0.460722	0.368251
0.430998	0.298952
0.522293	0.322119
0.445860	0.310032
0.468153	0.300967
0.308917	0.275987
0.462845	0.282232
0.634820	0.285254
0.461783	0.234488
0.514862	0.213135
0.624204	0.249396
0.609342	0.269541
0.529724	0.266922
0.420382	0.289484
0.353503	0.244561
0.450106	0.268936
0.371550	0.246777
0.374735	0.270951
0.437367	0.271152
0.472399	0.263094
0.439490	0.277599
0.443737	0.290290
0.401274	0.259267
0.236730	0.277599
0.547771	0.287268
0.475584	0.269339
0.398089	0.274174
0.226115	0.296737
0.456476	0.296132
0.523355	0.311442
0.480892	0.290492
0.393843	0.313255
0.506369	0.321918
0.338641	0.326148
0.462845	0.320709
0.402335	0.311845
0.495754	0.310234
0.338641	0.342466
0.387473	0.359388
0.398089	0.336825
0.287686	0.339847
0.391720	0.327357
0.427813	0.304996
0.408705	0.311442
0.325902	0.291902
0.459660	0.332192
0.436306	0.298550
0.429936	0.308219
0.427813	0.333602
0.442675	0.353747
0.463907	0.366438
0.524416	0.384770
0.527601	0.372683
0.433121	0.392828
0.560510	0.383159
0.466030	0.346495
0.505308	0.364021
0.410828	0.364625
0.608280	0.408944
0.598726	0.398670
0.480892	0.392828
0.500000	0.406326
0.484076	0.401088
0.572187	0.387994
0.399151	0.374698
0.501062	0.387994
0.500000	0.376914
0.605096	0.410556
0.497877	0.423449
0.563694	0.437953
0.456476	0.407333
0.663482	0.406728
0.454352	0.377115
0.311040	0.405923
0.492569	0.396454
0.467091	0.376511
0.460722	0.412973
0.407643	0.484488
0.484076	0.459508
0.474522	0.377921
0.512739	0.380338
0.457537	0.359992
0.472399	0.382151
0.408705	0.384367
0.503185	0.393030
0.523355	0.390008
0.400212	0.363417
0.391720	0.366640
0.492569	0.336825
0.391720	0.324537
0.388535	0.340451
0.332272	0.332192
0.378981	0.347502
0.438429	0.331587
0.399151	0.368654
0.414013	0.305197
0.605096	0.291096
0.367304	0.306608
0.407643	0.277196
0.446921	0.317687
0.487261	0.305197
0.423567	0.293916
0.513800	0.296938
0.423567	0.312248
0.584926	0.275584
0.403397	0.312651
0.524416	0.308219
0.497877	0.350322
0.373673	0.320508
0.535032	0.318090
0.513800	0.284045
0.529724	0.275181
0.492569	0.276591
0.404459	0.292506
0.406582	0.273570
0.342887	0.298751
0.525478	0.284247
0.389597	0.279613
0.437367	0.262490
0.356688	0.263497
0.378981	0.230258
0.549894	0.280218
0.375796	0.250403
0.444798	0.268936
0.401274	0.287470
0.426752	0.227840
0.416136	0.245568
0.463907	0.249396
0.468153	0.243956
0.401274	0.259670
0.393843	0.239927
0.333333	0.236503
0.292994	0.259468
0.432059	0.223207
0.421444	0.234488
0.340764	0.235898
0.491507	0.237510
0.411890	0.244964
0.348195	0.247381
0.425690	0.208098
0.348195	0.221394
0.367304	0.227639
0.284501	0.230056
0.443737	0.207695
0.496815	0.251813
0.356688	0.216156
0.395966	0.246777
0.455414	0.214545
0.328025	0.224013
0.363057	0.221394
0.381104	0.220387
0.383227	0.248388
0.399151	0.245367
0.263270	0.246978
0.475584	0.230258
0.377919	0.247985
0.356688	0.238920
0.415074	0.233280
0.370488	0.262288
0.234607	0.253425
0.440552	0.280218
0.424628	0.293715
0.422505	0.303989
0.342887	0.289686
0.410828	0.282434
0.479830	0.275584
0.365180	0.312047
0.277070	0.303586
0.512739	0.266720
0.380042	0.275181
0.372611	0.248791
0.541401	0.254835
0.398089	0.250806
0.390658	0.224416
0.433121	0.269339
0.322718	0.266116
0.488323	0.274376
0.351380	0.244158
0.479830	0.243956
0.493631	0.256648
0.457537	0.251007
0.370488	0.238316
0.390658	0.242345
0.401274	0.227840
0.441614	0.262893
0.380042	0.238517
0.374735	0.242345
0.267516	0.245971
0.336518	0.247784
0.385350	0.271757
0.399151	0.249799
0.314225	0.240129
0.355626	0.255842
0.420382	0.242143
0.325902	0.240129
0.435244	0.268533
0.283439	0.215149
0.205945	0.249396
0.392781	0.224819
0.456476	0.237510
0.417197	0.240935
0.345011	0.219178
0.370488	0.221998
0.409766	0.264504
0.377919	0.219782
0.389597	0.224819
0.339703	0.236100
0.333333	0.242748
0.383227	0.272361
0.435244	0.248993
0.470276	0.245568
0.478769	0.269541
0.378981	0.257252
0.383227	0.255641
0.415074	0.230258
0.304671	0.211523
0.440552	0.232474
0.446921	0.236906
0.412951	0.244762
0.415074	0.238114
0.298301	0.220991
0.304671	0.223811
0.355626	0.224013
0.420382	0.195004
0.399151	0.224214
0.382166	0.200040
0.416136	0.210919
0.363057	0.204674
0.347134	0.236301
0.415074	0.186745
0.331210	0.189968
0.363057	0.184932
0.388535	0.213940
0.278132	0.186745
0.244161	0.192385
0.264331	0.162369
0.253715	0.181708
0.283439	0.205278
0.292994	0.167002
0.325902	0.206084
0.288747	0.186543
0.268577	0.187953
0.337580	0.202458
0.235669	0.185334
0.429936	0.189968
0.305732	0.193392
0.398089	0.194400
0.198514	0.166197
0.359873	0.181507
0.389597	0.176873
0.328025	0.206688
0.300425	0.221394
0.324841	0.213336
0.341826	0.189766
0.340764	0.228042
0.315287	0.194601
0.367304	0.178485
0.330149	0.190371
0.347134	0.190169
0.490446	0.190371
0.304671	0.169823
0.361996	0.158139
0.373673	0.167204
0.252654	0.146656
0.381104	0.163578
0.317410	0.186342
0.164544	0.143836
0.470276	0.138598
0.309979	0.129936
0.314225	0.113417
0.246285	0.143030
0.270701	0.140008
0.377919	0.157937
0.211253	0.161160
0.254777	0.168614
0.372611	0.144440
0.380042	0.157937
0.252654	0.200040
0.414013	0.199839
0.285563	0.204271
0.266454	0.185334
0.372611	0.202055
0.253715	0.170427
0.181529	0.185737
0.402335	0.193191
0.237792	0.183924
0.408705	0.151491
0.231423	0.133965
0.263270	0.126712
0.231423	0.116237
0.212314	0.103747
0.203822	0.129936
0.321656	0.114625
0.236730	0.110596
0.295117	0.122482
0.294055	0.103143
0.248408	0.108783
0.229299	0.104754
0.315287	0.095085
0.311040	0.118654
0.299363	0.099718
0.188960	0.107172
0.265393	0.092264
0.376858	0.081185
0.289809	0.088840
0.252654	0.091861
0.394904	0.081789
0.230361	0.081587
0.213376	0.077558
0.223992	0.060637
0.124204	0.073529
0.101911	0.059226
0.201699	0.043715
0.194268	0.036664
0.198514	0.033038
0.201699	0.020548
0.209130	0.011080
0.276008	0.018533
0.201699	0.003626
0.244161	0.006044
0.280255	0.011483
0.733546	0.801168
0.816348	0.707293
0.773885	0.712127
0.753715	0.715552
0.719745	0.697421
0.693206	0.665995
0.606157	0.671837
0.583864	0.631749
0.747346	0.605761
0.599788	0.622683
0.628450	0.568896
0.446921	0.523368
0.635881	0.578969
0.456476	0.497784
0.604034	0.491942
0.561571	0.490129
0.451168	0.448227
0.635881	0.422240
0.531847	0.432716
0.575372	0.376108
0.374735	0.301168
0.506369	0.316680
0.457537	0.293916
0.339703	0.268936
0.355626	0.258461
0.372611	0.249597
0.485138	0.254835
0.370488	0.220387
0.376858	0.206688
0.531847	0.210113
0.509554	0.243956
0.472399	0.267526
0.412951	0.261483
0.491507	0.249194
0.492569	0.236704
0.273885	0.250403
0.457537	0.246978
0.318471	0.256648
0.520170	0.257454
0.356688	0.252417
0.434183	0.296334
0.624204	0.234287
0.477707	0.269339
0.367304	0.257252
0.440552	0.279210
0.505308	0.293513
0.480892	0.275786
0.515924	0.276994
0.326964	0.270749
0.418259	0.311039
0.540340	0.294722
0.472399	0.278807
0.407643	0.316680
0.400212	0.318292
0.330149	0.302780
0.451168	0.321918
0.527601	0.331990
0.357749	0.332796
0.410828	0.337228
0.382166	0.339847
0.467091	0.323529
0.351380	0.343070
0.481953	0.334206
0.557325	0.347703
0.403397	0.345286
0.417197	0.341660
0.398089	0.330983
0.406582	0.307212
0.474522	0.320105
0.430998	0.376108
0.410828	0.365633
0.492569	0.360798
0.556263	0.388799
0.679406	0.353747
0.470276	0.391015
0.507431	0.390210
0.403397	0.402095
0.614650	0.409146
0.314225	0.421031
0.481953	0.403908
0.505308	0.396253
0.527601	0.411362
0.469214	0.407333
0.436306	0.368050
0.426752	0.362611
0.598726	0.375101
0.432059	0.381547
0.544586	0.412168
0.456476	0.418413
0.543524	0.403304
0.700637	0.403102
0.399151	0.393836
0.359873	0.379936
0.537155	0.367244
0.546709	0.380338
0.579618	0.405318
0.492569	0.454875
0.429936	0.446213
0.446921	0.394239
0.419321	0.367043
0.446921	0.355963
0.373673	0.379331
0.442675	0.404714
0.528662	0.378324
0.464968	0.399678
0.497877	0.345890
0.483015	0.331587
0.436306	0.338437
0.475584	0.374899
0.435244	0.361201
0.382166	0.362006
0.504246	0.349718
0.420382	0.327156
0.522293	0.318493
0.437367	0.296334
0.480892	0.293916
0.453291	0.316680
0.519108	0.324134
0.593418	0.288880
0.335456	0.306608
0.497877	0.297945
0.411890	0.295931
0.455414	0.268735
0.493631	0.290290
0.411890	0.291297
0.491507	0.316277
0.343949	0.301974
0.529724	0.294319
0.449045	0.286664
0.486200	0.304795
0.435244	0.254432
0.496815	0.279210
0.463907	0.294118
0.427813	0.287268
0.328025	0.272361
0.480892	0.277599
0.392781	0.258259
0.449045	0.260073
0.383227	0.252619
0.388535	0.264102
0.526539	0.265713
0.574310	0.266317
0.545648	0.267526
0.250531	0.264303
0.585987	0.296938
0.485138	0.282434
0.361996	0.259267
0.470276	0.229452
0.432059	0.257454
0.397028	0.253223
0.426752	0.231869
0.290870	0.256245
0.443737	0.228243
0.437367	0.246978
0.400212	0.219178
0.414013	0.226430
0.403397	0.250201
0.397028	0.230862
0.282378	0.255842
0.455414	0.241942
0.313163	0.202861
0.444798	0.229049
0.373673	0.238316
0.456476	0.219984
0.471338	0.213537
0.490446	0.245165
0.316348	0.225826
0.247346	0.208703
0.385350	0.234287
0.461783	0.215351
0.319533	0.245770
0.444798	0.211724
0.329087	0.228646
0.354565	0.243554
0.505308	0.258461
0.348195	0.229654
0.393843	0.234287
0.326964	0.218977
0.399151	0.231467
0.383227	0.257051
0.450106	0.301370
0.493631	0.358582
0.409766	0.324134
0.347134	0.297744
0.443737	0.290492
0.372611	0.272160
0.573248	0.279613
0.530786	0.260878
0.358811	0.231467
0.274947	0.239122
0.411890	0.253828
0.359873	0.241338
0.322718	0.253223
0.341826	0.247381
0.316348	0.254432
0.337580	0.245568
0.573248	0.216156
0.433121	0.237510
0.452229	0.237309
0.360934	0.226229
0.333333	0.230056
0.392781	0.241539
0.439490	0.237510
0.387473	0.255842
0.387473	0.237309
0.381104	0.248388
0.505308	0.249597
0.340764	0.226833
0.485138	0.252619
0.273885	0.240532
0.283439	0.274577
0.411890	0.272160
0.369427	0.246777
0.301486	0.213336
0.373673	0.251410
0.495754	0.251209
0.285563	0.241741
0.383227	0.222804
0.352442	0.214746
0.322718	0.242143
0.426752	0.218171
0.424628	0.221797
0.348195	0.210919
0.191083	0.247583
0.377919	0.198429
0.382166	0.219782
0.488323	0.245568
0.432059	0.241942
0.426752	0.284851
0.458599	0.269944
0.432059	0.263497
0.445860	0.250604
0.442675	0.264907
0.443737	0.235294
0.405520	0.238920
0.538217	0.242143
0.399151	0.240129
0.428875	0.237510
0.562633	0.249194
0.314225	0.241338
0.314225	0.209106
0.372611	0.236503
0.388535	0.209911
0.423567	0.221595
0.324841	0.231869
0.304671	0.226833
0.321656	0.206487
0.412951	0.236906
0.370488	0.202055
0.424628	0.198429
0.268577	0.184126
0.403397	0.180298
0.278132	0.190975
0.403397	0.177881
0.324841	0.199637
0.411890	0.194198
0.461783	0.202659
0.426752	0.209911
0.378981	0.205681
0.331210	0.198227
0.360934	0.209508
0.288747	0.194803
0.221868	0.157534
0.326964	0.176672
0.277070	0.188961
0.320594	0.189363
0.301486	0.152901
0.280255	0.183723
0.423567	0.197824
0.220807	0.224214
0.449045	0.236301
0.358811	0.212329
0.349257	0.255036
0.443737	0.216358
0.442675	0.208300
0.190021	0.197824
0.441614	0.189363
0.279193	0.176068
0.391720	0.180097
0.350318	0.182716
0.266454	0.162369
0.296178	0.162168
0.369427	0.149476
0.297240	0.152901
0.242038	0.151491
0.292994	0.152699
0.320594	0.150685
0.339703	0.167607
0.380042	0.135576
0.256900	0.138799
0.368365	0.137591
0.304671	0.157937
0.417197	0.135778
0.382166	0.172643
0.325902	0.143433
0.430998	0.158139
0.428875	0.172039
0.263270	0.180902
0.323779	0.218977
0.298301	0.225624
0.335456	0.188356
0.328025	0.202055
0.368365	0.205479
0.373673	0.227840
0.318471	0.177075
0.284501	0.131547
0.339703	0.144843
0.334395	0.133763
0.343949	0.136583
0.283439	0.114827
0.371550	0.134569
0.286624	0.128122
0.355626	0.124496
0.328025	0.115431
0.168790	0.109992
0.251592	0.110395
0.304671	0.114021
0.342887	0.100322
0.246285	0.111604
0.247346	0.104754
0.334395	0.098106
0.299363	0.088437
0.317410	0.098912
0.256900	0.090451
0.291932	0.077760
0.323779	0.099114
0.341826	0.078163
0.217622	0.065471
0.381104	0.057010
0.286624	0.066277
0.219745	0.047139
0.129512	0.052377
0.350318	0.027397
0.234607	0.030620
0.306794	0.002619
0.300425	0.001007
0.343949	0.011080
0.136943	0.003626
0.202760	0.006044
0.806794	0.793715
0.713376	0.712329
0.710191	0.697421
0.708068	0.717566
0.697452	0.658139
0.768577	0.649879
0.567941	0.672240
0.726115	0.659549
0.614650	0.595488
0.504246	0.618050
0.612527	0.519138
0.484076	0.572724
0.558386	0.529009
0.564756	0.489323
0.608280	0.452861
0.539278	0.457091
0.489384	0.429694
0.661359	0.435536
0.526539	0.380137
0.483015	0.350725
0.609342	0.349718
0.397028	0.310234
0.471338	0.287268
0.457537	0.268533
0.407643	0.279412
0.295117	0.236301
0.401274	0.240330
0.474522	0.213135
0.401274	0.217768
0.407643	0.197220
0.421444	0.222401
0.376858	0.221595
0.491507	0.266519
0.421444	0.217164
0.267516	0.205681
0.267516	0.222804
0.367304	0.225826
0.427813	0.242949
0.400212	0.244158
0.335456	0.256446
0.466030	0.264303
0.687898	0.258864
0.604034	0.269339
0.483015	0.330580
0.429936	0.288477
0.404459	0.284851
0.329087	0.275383
0.433121	0.280218
0.348195	0.279815
0.460722	0.314263
0.453291	0.304996
0.332272	0.311442
0.318471	0.322522
0.432059	0.295528
0.402335	0.319500
0.343949	0.312248
0.475584	0.332192
0.415074	0.348711
0.404459	0.345488
0.459660	0.339645
0.430998	0.372079
0.549894	0.330177
0.404459	0.321313
0.402335	0.309428
0.372611	0.312248
0.416136	0.321515
0.422505	0.292305
0.604034	0.306608
0.424628	0.305802
0.425690	0.324940
0.328025	0.318695
0.446921	0.330177
0.443737	0.367647
0.398089	0.358582
0.589172	0.386180
0.408705	0.371878
0.516985	0.405520
0.560510	0.383159
0.453291	0.399476
0.506369	0.382957
0.456476	0.371072
0.507431	0.388396
0.541401	0.360596
0.485138	0.366438
0.434183	0.374496
0.479830	0.432111
0.610403	0.364827
0.540340	0.399879
0.537155	0.382151
0.463907	0.378324
0.472399	0.388195
0.470276	0.371676
0.522293	0.403102
0.535032	0.398670
0.540340	0.399275
0.449045	0.374093
0.529724	0.384770
0.422505	0.391015
0.454352	0.391217
0.408705	0.345085
0.386412	0.397663
0.667728	0.361402
0.584926	0.376309
0.576433	0.390411
0.521231	0.346293
0.324841	0.355761
0.378981	0.323328
0.462845	0.370669
0.467091	0.383763
0.554140	0.345890
0.357749	0.331386
0.400212	0.331587
0.435244	0.317889
0.370488	0.294118
0.355626	0.313255
0.573248	0.292506
0.522293	0.284448
0.510616	0.287671
0.341826	0.279815
0.391720	0.277599
0.480892	0.295931
0.399151	0.275383
0.461783	0.302780
0.520170	0.288477
0.455414	0.265512
0.375796	0.273167
0.406582	0.309025
0.405520	0.274174
0.324841	0.271757
0.445860	0.274174
0.371550	0.262288
0.348195	0.286261
0.352442	0.285657
0.461783	0.288880
0.382166	0.280419
0.406582	0.269339
0.489384	0.275786
0.401274	0.262087
0.543524	0.244359
0.354565	0.275987
0.361996	0.254432
0.308917	0.255238
0.409766	0.269541
0.373673	0.267325
0.347134	0.246374
0.410828	0.273368
0.537155	0.253828
0.461783	0.236301
0.444798	0.259871
0.422505	0.229251
0.320594	0.224819
0.449045	0.237712
0.314225	0.226229
0.354565	0.244359
0.390658	0.216358
0.451168	0.224819
0.389597	0.239525
0.480892	0.230258
0.460722	0.235496
0.289809	0.220588
0.434183	0.235898
0.406582	0.225624
0.446921	0.235294
0.467091	0.223207
0.324841	0.217365
0.415074	0.246172
0.417197	0.219984
0.338641	0.231064
0.475584	0.233481
0.355626	0.209508
0.294055	0.203666
0.471338	0.221595
0.340764	0.245770
0.338641	0.221193
0.440552	0.223207
0.311040	0.217969
0.427813	0.254432
0.475584	0.240330
0.498938	0.263497
0.478769	0.281426
0.507431	0.292506
0.364119	0.311644
0.305732	0.292103
0.366242	0.282031
0.265393	0.267123
0.262208	0.265109
0.377919	0.243151
0.406582	0.261483
0.395966	0.248187
0.429936	0.234287
0.397028	0.250000
0.410828	0.228848
0.411890	0.242143
0.453291	0.250403
0.353503	0.265109
0.459660	0.237712
0.392781	0.237510
0.281316	0.239726
0.265393	0.237107
0.329087	0.224013
0.355626	0.221595
0.412951	0.245367
0.416136	0.256446
0.369427	0.243352
0.368365	0.234488
0.437367	0.230661
0.332272	0.243352
0.317410	0.224013
0.365180	0.267929
0.319533	0.235093
0.420382	0.278002
0.449045	0.273167
0.365180	0.243352
0.317410	0.237309
0.183652	0.216156
0.316348	0.240532
0.356688	0.230056
0.307856	0.223610
0.202760	0.227236
0.303609	0.218574
0.463907	0.202055
0.459660	0.212933
0.429936	0.221193
0.436306	0.217566
0.328025	0.232877
0.407643	0.235093
0.420382	0.252015
0.439490	0.266519
0.410828	0.242748
0.354565	0.268735
0.319533	0.253828
0.337580	0.243755
0.323779	0.230258
0.248408	0.197824
0.435244	0.254835
0.405520	0.229654
0.248408	0.234891
0.440552	0.221998
0.408705	0.243956
0.375796	0.258259
0.401274	0.251612
0.420382	0.210516
0.307856	0.221595
0.285563	0.195004
0.330149	0.224819
0.383227	0.233683
0.402335	0.196011
0.395966	0.196011
0.321656	0.204875
0.372611	0.178082
0.445860	0.177478
0.314225	0.184730
0.264331	0.176068
0.345011	0.171031
0.324841	0.193392
0.320594	0.176471
0.335456	0.186745
0.417197	0.186946
0.536093	0.205278
0.365180	0.193997
0.384289	0.167607
0.406582	0.172643
0.315287	0.170629
0.334395	0.186342
0.389597	0.190169
0.296178	0.169823
0.273885	0.180701
0.300425	0.173449
0.263270	0.223811
0.458599	0.232474
0.326964	0.208300
0.461783	0.263900
0.299363	0.274778
0.315287	0.255238
0.352442	0.191781
0.487261	0.177881
0.439490	0.217164
0.299363	0.189766
0.303609	0.197623
0.331210	0.182514
0.408705	0.185939
0.353503	0.183118
0.375796	0.176068
0.401274	0.152498
0.403397	0.160153
0.294055	0.141418
0.201699	0.131144
0.261146	0.150685
0.297240	0.145044
0.316348	0.141620
0.269639	0.150282
0.299363	0.144641
0.297240	0.147260
0.316348	0.152297
0.312102	0.142425
0.407643	0.141217
0.306794	0.135778
0.299363	0.145044
0.287686	0.179694
0.329087	0.211523
0.322718	0.184932
0.248408	0.194803
0.351380	0.183521
0.274947	0.177679
0.226115	0.156326
0.308917	0.127720
0.330149	0.110999
0.365180	0.127921
0.249469	0.122885
0.484076	0.125504
0.297240	0.108582
0.292994	0.119259
0.316348	0.109790
0.323779	0.118050
0.388535	0.141217
0.254777	0.095689
0.267516	0.092869
0.353503	0.091861
0.282378	0.113014
0.260085	0.102538
0.272824	0.101330
0.324841	0.086221
0.314225	0.101128
0.191083	0.098711
0.268577	0.086221
0.207006	0.075745
0.360934	0.079170
0.377919	0.069702
0.272824	0.069500
0.328025	0.066680
0.062633	0.042506
0.265393	0.035657
0.283439	0.030218
0.143312	0.003425
0.342887	0.020749
0.212314	0.002216
0.278132	0.007252
0.801486	0.735496
0.774947	0.705882
0.765393	0.701450
0.876858	0.701048
0.644374	0.666801
0.798301	0.631749
0.788747	0.616438
0.702760	0.629734
0.661359	0.584005
0.644374	0.549758
0.426752	0.532434
0.594480	0.533441
0.525478	0.472603
0.497877	0.476229
0.507431	0.470588
0.537155	0.446213
0.423567	0.401692
0.489384	0.367849
0.520170	0.363014
0.371550	0.304593
0.438429	0.294923
0.395966	0.281628
0.364119	0.245770
0.561571	0.252216
0.378981	0.232474
0.401274	0.207293
0.402335	0.235697
0.297240	0.182716
0.352442	0.200242
0.247346	0.192385
0.347134	0.201249
0.520170	0.233884
0.380042	0.247784
0.307856	0.215753
0.286624	0.196011
0.383227	0.207494
0.371550	0.230862
0.321656	0.216962
0.386412	0.244359
0.308917	0.278405
0.524416	0.251813
0.415074	0.273368
0.462845	0.307413
0.456476	0.299758
0.364119	0.304996
0.457537	0.269541
0.394904	0.264907
0.497877	0.274376
0.312102	0.297945
0.377919	0.297744
0.429936	0.290290
0.369427	0.287268
0.460722	0.253223
0.446921	0.280419
0.369427	0.288477
0.441614	0.323932
0.360934	0.344480
0.408705	0.322724
0.315287	0.333803
0.435244	0.358179
0.401274	0.347502
0.404459	0.328969
0.564756	0.295326
0.301486	0.318090
0.325902	0.308018
0.350318	0.318090
0.433121	0.312651
0.361996	0.327558
0.439490	0.312651
0.408705	0.328767
0.428875	0.354351
0.506369	0.369863
0.426752	0.370064
0.346072	0.395044
0.646497	0.381346
0.614650	0.365028
0.502123	0.391620
0.453291	0.383360
0.463907	0.359790
0.567941	0.356366
0.398089	0.362812
0.496815	0.373489
0.325902	0.339645
0.390658	0.352538
0.494692	0.378324
0.508493	0.377921
0.533970	0.400081
0.594480	0.397663
0.466030	0.373489
0.439490	0.393231
0.532909	0.427679
0.526539	0.384367
0.535032	0.432111
0.478769	0.344480
0.543524	0.388396
0.381104	0.367647
0.472399	0.399073
0.435244	0.349919
0.381104	0.330782
0.283439	0.343070
0.419321	0.362812
0.481953	0.380137
0.435244	0.360596
0.483015	0.331990
0.236730	0.356366
0.421444	0.331789
0.464968	0.324537
0.518047	0.342063
0.461783	0.321112
0.403397	0.294722
0.535032	0.279613
0.559448	0.321716
0.497877	0.315471
0.341826	0.301571
0.347134	0.288276
0.359873	0.273973
0.488323	0.267123
0.351380	0.264504
0.329087	0.273973
0.390658	0.262893
0.349257	0.259670
0.447983	0.266922
0.525478	0.263296
0.280255	0.254633
0.386412	0.289887
0.476645	0.309226
0.299363	0.255842
0.345011	0.251813
0.381104	0.282031
0.485138	0.299557
0.457537	0.277196
0.466030	0.267325
0.558386	0.280822
0.369427	0.265915
0.365180	0.271152
0.419321	0.287268
0.415074	0.277196
0.381104	0.250403
0.469214	0.242546
0.488323	0.280218
0.307856	0.264303
0.367304	0.277397
0.369427	0.281628
0.433121	0.289081
0.329087	0.250806
0.524416	0.241539
0.375796	0.272764
0.383227	0.231265
0.382166	0.258662
0.477707	0.233280
0.486200	0.242345
0.309979	0.219581
0.386412	0.226229
0.355626	0.227840
0.343949	0.240330
0.436306	0.225624
0.351380	0.202659
0.394904	0.225624
0.364119	0.221394
0.239915	0.235294
0.186837	0.226833
0.319533	0.214343
0.404459	0.211322
0.428875	0.224214
0.358811	0.196213
0.460722	0.247381
0.395966	0.221394
0.498938	0.223610
0.329087	0.219581
0.322718	0.225624
0.463907	0.216358
0.378981	0.219581
0.350318	0.202458
0.377919	0.198630
0.364119	0.232071
0.255839	0.267526
0.505308	0.227236
0.336518	0.254633
0.410828	0.283441
0.451168	0.243352
0.409766	0.259468
0.423567	0.275584
0.387473	0.295729
0.194268	0.250403
0.337580	0.297139
0.429936	0.235697
0.377919	0.261281
0.535032	0.241741
0.339703	0.259468
0.284501	0.228243
0.598726	0.247583
0.403397	0.237309
0.371550	0.245568
0.367304	0.267325
0.321656	0.245165
0.422505	0.211523
0.479830	0.221193
0.343949	0.241136
0.391720	0.241539
0.335456	0.231467
0.385350	0.261483
0.299363	0.245568
0.286624	0.242949
0.356688	0.208904
0.386412	0.250604
0.368365	0.215552
