measurement_name	bin_idx	bin_start_um	bin_end_um	bin_mid_um	bin_width_um	total_count_px	n_images	mean	sd	sem
fixed_sox2_bgz_over_dapi_gate	16	438.0679931640625	449.8435363769531	443.9851989746094	11.775543212890625	449175	36	0.007121325192403876	0.0024780362760695746	0.0004130060460115958
fixed_sox2_bgz_over_dapi_gate	17	449.8436584472656	461.5048828125	455.676513671875	11.661224365234375	449176	36	0.007229887324178385	0.0023397879036596942	0.000389964650609949
fixed_sox2_bgz_over_dapi_gate	18	461.5048828125	473.0869445800781	467.3063049316406	11.582061767578125	449178	36	0.0073370539531525635	0.0022513431965111384	0.0003752238660851897
fixed_sox2_bgz_over_dapi_gate	19	473.0869445800781	484.55755615234375	478.82843017578125	11.470611572265625	449176	36	0.007412210727731387	0.0021346998290381865	0.00035578330483969773
fixed_sox2_bgz_over_dapi_gate	20	484.5576171875	495.9449768066406	490.2572326660156	11.387359619140625	449175	36	0.007582518103946414	0.0020632359170260945	0.0003438726528376824
fixed_sox2_bgz_over_dapi_gate	21	495.94500732421875	507.23150634765625	501.59515380859375	11.2864990234375	449175	36	0.007732192209611337	0.0020920791298550383	0.0003486798549758397
fixed_sox2_bgz_over_dapi_gate	22	507.2315368652344	518.3836059570312	512.82080078125	11.152069091796875	449175	36	0.007853881391282711	0.0020893876147989633	0.00034823126913316053
fixed_sox2_bgz_over_dapi_gate	23	518.3836669921875	529.3955078125	523.8983764648438	11.0118408203125	449176	36	0.00796456267643306	0.0020478481578439724	0.00034130802630732873
fixed_sox2_bgz_over_dapi_gate	24	529.3955078125	540.264892578125	534.8450927734375	10.869384765625	449178	36	0.008092498988844454	0.0020388020709670557	0.000339800345161176
fixed_sox2_bgz_over_dapi_gate	25	540.264892578125	550.9910278320312	545.6402587890625	10.72613525390625	449181	36	0.00815834233071655	0.0020043385927776703	0.0003340564321296117
fixed_sox2_bgz_over_dapi_gate	26	550.9910278320312	561.55908203125	556.2908935546875	10.56805419921875	449181	36	0.00820717379812979	0.00198446914237495	0.00033074485706249167
fixed_sox2_bgz_over_dapi_gate	27	561.55908203125	571.9561157226562	566.7725830078125	10.39703369140625	449176	36	0.00824323738925159	0.001965609868387824	0.000327601644731304
fixed_sox2_bgz_over_dapi_gate	28	571.9561767578125	582.181640625	577.0821533203125	10.2254638671875	449178	36	0.008267537561348744	0.0019310414327364843	0.00032184023878941407
fixed_sox2_bgz_over_dapi_gate	29	582.181640625	592.2732543945312	587.2379760742188	10.09161376953125	449178	36	0.008282105347865986	0.001923127698549231	0.0003205212830915385
fixed_sox2_bgz_over_dapi_gate	30	592.2732543945312	602.2612915039062	597.27392578125	9.988037109375	449176	36	0.008307060627784166	0.001894157188748683	0.0003156928647914472
fixed_sox2_bgz_over_dapi_gate	31	602.2613525390625	612.2149658203125	607.2281494140625	9.95361328125	449177	36	0.008326043090265658	0.0018795620720342377	0.00031326034533903964
fixed_sox2_bgz_over_dapi_gate	32	612.2149658203125	622.7859497070312	617.420166015625	10.57098388671875	449176	36	0.008273349479875632	0.0019331024451572998	0.00032218374085954995
fixed_sox2_bgz_over_dapi_gate	33	622.7860107421875	634.2583618164062	628.4606323242188	11.47235107421875	449178	36	0.008253501508281462	0.002007345486247282	0.00033455758104121365
fixed_sox2_bgz_over_dapi_gate	34	634.2583618164062	646.435546875	640.2984619140625	12.17718505859375	449178	36	0.008205685842161378	0.002019109388446071	0.0003365182314076785
fixed_sox2_bgz_over_dapi_gate	35	646.435546875	659.093017578125	652.7303466796875	12.657470703125	449180	36	0.008202789079708358	0.002013200284365514	0.00033553338072758564
fixed_sox2_bgz_over_dapi_gate	36	659.093017578125	672.2466430664062	665.6038208007812	13.15362548828125	449181	36	0.008179092133003805	0.001992693264034773	0.0003321155440057955
fixed_sox2_bgz_over_dapi_gate	37	672.2466430664062	687.7083129882812	679.7210083007812	15.461669921875	449177	36	0.00813553404683868	0.0020140366533575086	0.0003356727755595848
fixed_sox2_bgz_over_dapi_gate	38	687.7083129882812	706.0396728515625	696.638427734375	18.33135986328125	449177	36	0.008080394796302749	0.0021151239160967566	0.0003525206526827928
